,Company.Name,Date,Group.1,Group.2,PR_AVG_Tone,PR_LM_Tone,PR_LIWC_Tone,PR_DIC_Tone,PR_H06_Tone,PR_H08_Tone,MA_AVG_Tone,MA_LM_Tone,MA_LIWC_Tone,MA_DIC_Tone,MA_H06_Tone,MA_H08_Tone
6574,ROYAL DUTCH SHELL A(LON),16/03/2010,ROYAL DUTCH SHELL A(LON),16/03/2010,-0.407111111,-0.5,0.111111111,-0.68,-0.5,-0.466666667,0.188639431,-0.333333333,0.421052632,-0.538461538,0.696969697,0.696969697
8440,WELLSTREAM HOLDINGS DEAD - 08/03/11,16/03/2010,WELLSTREAM HOLDINGS DEAD - 08/03/11,16/03/2010,0.295076253,-0.044176707,0.472154964,0.209756098,0.426356589,0.411290323,0.270518207,0.125,0.882352941,-0.071428572,0.208333334,0.208333334
2242,CHEMRING GROUP,17/03/2010,CHEMRING GROUP,17/03/2010,0.262564187,-0.259259259,0.260869565,0.310344828,0.485714286,0.515151515,0.155294117,-0.4,0.176470588,0.333333333,0.333333333,0.333333333
5630,NORTHGATE,17/03/2010,NORTHGATE,17/03/2010,0.532571429,0.52,0.428571429,0.428571429,0.642857143,0.642857143,0.513333333,0.4,0.111111111,0.5,0.777777778,0.777777778
60,AEGIS GROUP DEAD - 27/03/13,18/03/2010,AEGIS GROUP DEAD - 27/03/13,18/03/2010,0.310054512,0.161731207,0.595744681,0.289537713,0.250922509,0.252336449,0.275939366,0.013729977,0.638795987,0.466666667,0.130252101,0.130252101
3756,GREGGS,18/03/2010,GREGGS,18/03/2010,0.634943318,0.450549451,0.745341615,0.608695652,0.688311688,0.681818182,0.697794536,0.366666667,0.866071429,0.8,0.714975846,0.741258741
5955,PREMIER FARNELL,18/03/2010,PREMIER FARNELL,18/03/2010,0.607651215,0.391812865,0.732217573,0.625,0.649122807,0.640102828,0.56531746,0.777777778,0.857142857,1,0.125,0.066666667
7050,SIG,18/03/2010,SIG,18/03/2010,-0.004104448,-0.35600907,0.330948122,0.063829787,-0.037433155,-0.021857923,-0.087910158,-0.363636364,0.130434783,-0.428571429,0.111111111,0.111111111
814,BARR (AG),22/03/2010,BARR (AG),22/03/2010,0.59662635,0.298611111,0.779376499,0.577464789,0.672727273,0.654952077,0.707040753,0.564672365,0.711111111,0.544444445,0.857487923,0.857487923
3357,FORTH PORTS DEAD - 03/06/11,22/03/2010,FORTH PORTS DEAD - 03/06/11,22/03/2010,0.419795906,0.256849315,0.716013629,0.541818182,0.293125811,0.291172596,0.334353321,-0.045135566,0.514718615,0.225499232,0.491930775,0.484753551
4661,KENTZ CORPORATION,22/03/2010,KENTZ CORPORATION,22/03/2010,0.671384209,0.405714286,0.772727273,0.617777778,0.782178218,0.77852349,0.850909091,0.818181818,0.8,0.636363636,1,1
8697,WOLSELEY,22/03/2010,WOLSELEY,22/03/2010,0.080635717,-0.205240175,0.344680851,-0.03202847,0.13559322,0.16017316,-0.01706589,-0.29702381,0.385849445,-0.081673882,-0.046240602,-0.046240602
14,888 HOLDINGS,23/03/2010,888 HOLDINGS,23/03/2010,1,1,1,1,1,1,0.265,0.5,0.625,0.333333333,-0.066666667,-0.066666667
720,BABCOCK INTL.,23/03/2010,BABCOCK INTL.,23/03/2010,0.27214443,-0.08,0.785145889,0.149888143,0.245901639,0.259786477,0.400430112,0.363636364,0.68,0.076923077,0.446808511,0.434782609
2006,CAIRN ENERGY,23/03/2010,CAIRN ENERGY,23/03/2010,0.29704156,-0.068965517,0.455670103,0.151315789,0.47826087,0.468926554,0.400430112,0.363636364,0.68,0.076923077,0.446808511,0.434782609
2116,CARPETRIGHT,23/03/2010,CARPETRIGHT,23/03/2010,-0.016472416,-0.333333333,0,0.230769231,-0.090909091,0.111111111,0.091676413,-0.511904762,0.198496241,0.131578948,0.259259259,0.380952381
3818,HALFORDS GROUP,23/03/2010,HALFORDS GROUP,23/03/2010,0.538198006,0.365853659,0.485714286,0.631578947,0.607843137,0.6,0.493139469,0.142857143,0.428571429,0.25,0.826086957,0.818181818
4247,IMPERIAL TOBACCO GP.,23/03/2010,IMPERIAL TOBACCO GP.,23/03/2010,-0.071428571,-1,0.714285714,-1,0.5,0.428571429,0.152939418,0.161345599,0.681904762,-0.200466201,0.062459704,0.059453228
8394,VT GROUP DEAD - 09/07/10,23/03/2010,VT GROUP DEAD - 09/07/10,23/03/2010,0.27214443,-0.08,0.785145889,0.149888143,0.245901639,0.259786477,0.400430112,0.363636364,0.68,0.076923077,0.446808511,0.434782609
911,BELLWAY,24/03/2010,BELLWAY,24/03/2010,0.239406515,0.131578947,0.541401274,-0.243243243,0.333333333,0.433962264,0.365693818,0.174342106,0.547619048,-0.015873016,0.562857143,0.55952381
5838,PERSIMMON,24/03/2010,PERSIMMON,24/03/2010,0.578947368,-1,0.894736842,1,1,1,0.556387636,0.473684211,0.523809524,0.111111111,0.84,0.833333333
6811,SAINSBURY (J),24/03/2010,SAINSBURY (J),24/03/2010,0.860022717,0.84,0.795918367,0.836065574,0.898305085,0.929824561,0.377071831,-0.364482384,0.460883858,0.45286135,0.649371539,0.686724795
7215,SMITHS GROUP,24/03/2010,SMITHS GROUP,24/03/2010,0.401664642,0.141700405,0.550847458,0.40625,0.453093812,0.456431535,0.714536341,0.263157895,0.80952381,1,0.75,0.75
7955,TUI TRAVEL,24/03/2010,TUI TRAVEL,24/03/2010,0.504242655,0.714285714,0.446808511,0.3125,0.523809524,0.523809524,0.43877084,0.043478261,0.428571429,0.142857143,0.789473684,0.789473684
4734,KINGFISHER,25/03/2010,KINGFISHER,25/03/2010,0.301065998,0.254411765,0.690660648,0.127633622,0.217838523,0.214785431,0.506857348,0.204297924,0.475249804,0.532375776,0.661742515,0.66062072
5574,NEXT,25/03/2010,NEXT,25/03/2010,0.247701299,0.037837838,0.545454545,0.062146893,0.295546559,0.297520661,0.399029152,0.141950113,0.442877868,0.278951001,0.56836034,0.563006439
5995,PREMIER OIL,25/03/2010,PREMIER OIL,25/03/2010,0.431783374,0.344155844,0.595652174,0.365695793,0.436090226,0.417322835,0.566969697,0.75,0.818181818,0.333333333,0.466666667,0.466666667
6611,RPC GROUP,25/03/2010,RPC GROUP,25/03/2010,0.187912088,-0.5,0.285714286,1,0.076923077,0.076923077,0.204444444,-0.6,0.4,1,0.111111111,0.111111111
7108,SIGNET GROUP DEAD - EX.INTO 54060C,25/03/2010,SIGNET GROUP DEAD - EX.INTO 54060C,25/03/2010,0.092022733,-0.227642276,0.236714976,-0.040322581,0.248120301,0.243243243,0.119238743,-0.261111111,0.26754386,0.082251082,0.259025033,0.248484849
7649,TED BAKER,25/03/2010,TED BAKER,25/03/2010,0.146524932,-0.139534884,0.508196721,-0.046413502,0.201680672,0.208695652,0.9,1,0.833333333,1,0.833333333,0.833333333
7771,THOMAS COOK GROUP,25/03/2010,THOMAS COOK GROUP,25/03/2010,0.487987216,0.904761905,0.4375,0.529411765,0.291666667,0.276595745,0.469200554,0.221818182,0.287400319,0.758241758,0.546963562,0.531578947
8181,UNITED UTILITIES GROUP,25/03/2010,UNITED UTILITIES GROUP,25/03/2010,0.541149425,0.6,0.6,0.333333333,0.586206897,0.586206897,0.259663737,0.055555556,0.514878515,0.065384616,0.332371795,0.330128205
3152,EUROMONEY INSTL.INVESTOR,26/03/2010,EUROMONEY INSTL.INVESTOR,26/03/2010,0.453333333,0.125,0.875,0.333333333,0.466666667,0.466666667,0.127032967,-0.2,0.692307692,0.142857143,0,0
3997,HMV GROUP DEAD - 17/01/13,26/03/2010,HMV GROUP DEAD - 17/01/13,26/03/2010,0.948685389,1,1,0.851851852,0.948717949,0.942857143,0.527067669,0,0.833333334,0.573099416,0.603174604,0.625730995
7389,SSL INTERNATIONAL DEAD - 29/11/10,26/03/2010,SSL INTERNATIONAL DEAD - 29/11/10,26/03/2010,0.76563147,0.666666667,0.857142857,1,0.652173913,0.652173913,0.485145832,0.32962963,0.503703704,0.588888889,0.503729753,0.499777184
1493,BRITISH AIRWAYS DEAD - EX.INTO 74190D,29/03/2010,BRITISH AIRWAYS DEAD - EX.INTO 74190D,29/03/2010,-0.052380952,-0.333333333,0.166666667,-0.571428571,0.142857143,0.333333333,0.294809635,0.042735043,0.575757576,0.022222222,0.416666667,0.416666667
721,BABCOCK INTL.,30/03/2010,BABCOCK INTL.,30/03/2010,0.76125731,0.625,0.736842105,0.666666667,0.888888889,0.888888889,0.594112876,0.532467533,0.632575758,0.644230769,0.580645162,0.580645162
2445,CRANSWICK,30/03/2010,CRANSWICK,30/03/2010,0.902941176,1,0.75,1,0.882352941,0.882352941,0.864052288,0.777777778,0.777777778,1,0.882352941,0.882352941
2553,DAILY MAIL 'A',30/03/2010,DAILY MAIL 'A',30/03/2010,0.331428571,0.285714286,0.371428571,0.583333333,0.208333333,0.208333333,0.403260718,0.428571429,0.515151515,0.75,0.161290323,0.161290323
4626,KAZAKHMYS,30/03/2010,KAZAKHMYS,30/03/2010,-0.091953431,-0.544668588,0.389326334,0.046357616,-0.176470588,-0.174311927,0.3,0,0.5,1,0,0
5274,MITIE GROUP,30/03/2010,MITIE GROUP,30/03/2010,0.85259017,0.789473684,0.954545455,0.862068966,0.833333333,0.823529412,0.627403151,0.580952381,0.726325758,0.819444445,0.506571088,0.503722085
1693,BSS GROUP DEAD - T/O BY 931669,31/03/2010,BSS GROUP DEAD - T/O BY 931669,31/03/2010,0.506689801,0.538461538,0.333333333,0.714285714,0.473684211,0.473684211,0.494700855,0.384615385,0.5,0.7,0.444444444,0.444444444
2380,COMPASS GROUP,31/03/2010,COMPASS GROUP,31/03/2010,0.763353008,0.698113208,0.796610169,0.929824561,0.682539683,0.709677419,0.489664446,0.090909091,0.684210526,0.529411765,0.555555556,0.588235294
2585,DAIRY CREST,31/03/2010,DAIRY CREST,31/03/2010,0.623592747,0.70212766,0.653846154,0.771428571,0.515151515,0.475409836,0.596825397,0.428571429,0.6,1,0.4,0.555555556
3113,ENTERPRISE INNS,31/03/2010,ENTERPRISE INNS,31/03/2010,0.273333333,0,0.333333333,0.2,0.333333333,0.5,0.596825397,0.428571429,0.6,1,0.4,0.555555556
3304,FIRST GROUP,31/03/2010,FIRST GROUP,31/03/2010,0.573320217,0.392857143,0.384615385,0.684210526,0.704918033,0.7,0.220500426,-0.354700855,-0.078703704,0.586700337,0.474603175,0.474603175
7562,TATE & LYLE,31/03/2010,TATE & LYLE,31/03/2010,0.711695907,0.833333333,0.777777778,1,0.473684211,0.473684211,0.448412699,0.297619048,0.55,0.666666667,0.325,0.402777778
7840,TOPPS TILES,31/03/2010,TOPPS TILES,31/03/2010,0.625396825,-0.142857143,1,0.714285714,0.777777778,0.777777778,-0.037820513,-0.75,0.333333333,0.458333334,-0.115384616,-0.115384616
1176,BOOKER GROUP,01/04/2010,BOOKER GROUP,01/04/2010,0.72944984,0.454545455,0.75,0.878333334,0.742424243,0.82194617,0.658686869,0.454545455,0.555555556,0.666666667,0.75,0.866666667
5426,MOTHERCARE,01/04/2010,MOTHERCARE,01/04/2010,0.575163399,0,0.764705882,1,0.555555556,0.555555556,0.543417367,0.285714286,0.764705882,1,0.333333333,0.333333333
1494,BRITISH AIRWAYS DEAD - EX.INTO 74190D,07/04/2010,BRITISH AIRWAYS DEAD - EX.INTO 74190D,07/04/2010,-0.046899767,-0.076923077,0.5,-0.4,-0.166666667,-0.090909091,0.033555986,-0.182336182,0.141762452,0.076923077,0.065715293,0.065715293
5023,MARSTON'S,07/04/2010,MARSTON'S,07/04/2010,0.841269841,0.777777778,1,1,0.714285714,0.714285714,0.234362696,-0.222222222,0.142857143,0.047619048,0.548387097,0.655172414
3894,HAYS,08/04/2010,HAYS,08/04/2010,0.461102814,0.371428571,0.405405405,0.37704918,0.56626506,0.585365854,0.143025093,-0.245614035,0.516666667,-0.034188034,0.239130435,0.239130435
4957,MARKS & SPENCER GROUP,08/04/2010,MARKS & SPENCER GROUP,08/04/2010,0.489412036,0.24137931,0.523809524,0.6,0.526315789,0.555555556,0.308409475,-0.240102261,0.586193128,0.291658831,0.449778047,0.45451963
5222,MISYS DEAD - 01/06/12,08/04/2010,MISYS DEAD - 01/06/12,08/04/2010,0.850812914,0.76744186,0.838709677,0.880597015,0.886363636,0.880952381,0.623314541,0.290476191,0.659546594,0.648611111,0.758969404,0.758969404
8210,VEDANTA RESOURCES,08/04/2010,VEDANTA RESOURCES,08/04/2010,0.667397709,0.7,0.52,0.692307692,0.68,0.744680851,0.440789474,-0.052631579,0.625,0.684210526,0.473684211,0.473684211
5149,MICHAEL PAGE INTL.,09/04/2010,MICHAEL PAGE INTL.,09/04/2010,0.285652569,-0.038461539,0.288146838,-0.154415654,0.658080808,0.674912389,0.478676913,0.375,0.589486261,0.168181818,0.628812636,0.631903849
2702,DEBENHAMS,13/04/2010,DEBENHAMS,13/04/2010,0.460111519,0.402597403,0.519774011,0.132275132,0.611764706,0.634146341,0.413247814,0.224482925,0.60665536,0.095941096,0.57355447,0.565605218
6088,QINETIQ GROUP,13/04/2010,QINETIQ GROUP,13/04/2010,0.266666667,1,1,0,-0.333333333,-0.333333333,0.137366947,-0.4,0.047619048,-0.294117647,0.666666667,0.666666667
3223,EXPERIAN,15/04/2010,EXPERIAN,15/04/2010,0.460609416,-0.135135135,0.777777778,0.714285714,0.466666667,0.479452055,0.693284628,0.27294686,0.866013072,0.752489331,0.789393939,0.785579937
8152,UNIQ DEAD - 24/10/11,15/04/2010,UNIQ DEAD - 24/10/11,15/04/2010,0.173404329,-0.191397849,0.36,0.052023121,0.328990228,0.317406143,0.275464535,-0.425,0.331168831,-0.375,0.923076923,0.923076923
115,AGGREKO,16/04/2010,AGGREKO,16/04/2010,0.531695907,0.333333333,0.6,0.777777778,0.473684211,0.473684211,0.095135135,-0.333333333,0.675675676,0,0.066666667,0.066666667
1318,BP,16/04/2010,BP,16/04/2010,0.148051948,-1,1,0.454545455,0.142857143,0.142857143,0.5,-0.272727273,0.636363636,0.5,0.818181818,0.818181818
498,ASSOCIATED BRIT.FOODS,20/04/2010,ASSOCIATED BRIT.FOODS,20/04/2010,0.349590565,0.107569721,0.561643836,0.185185185,0.448071217,0.445482866,0.846968178,0.72952381,0.846481168,0.83,0.914417957,0.914417957
1834,BURBERRY GROUP,20/04/2010,BURBERRY GROUP,20/04/2010,0.445052173,-0.055555556,0.666666667,0.352941176,0.62962963,0.631578947,0.608799746,0.421052632,0.888888889,0.377777778,0.685185185,0.671094244
5370,MORRISON(WM)SPMKTS.,20/04/2010,MORRISON(WM)SPMKTS.,20/04/2010,0.2,1,0,0,0,0,0.36869093,0.111425339,0.500612745,0.157818459,0.542424243,0.531173865
6237,REED ELSEVIER,20/04/2010,REED ELSEVIER,20/04/2010,-0.055969088,-0.12,-0.06039489,-0.023809524,-0.05,-0.025641026,0.06,-0.25,0.133333334,0.398809524,0.008928572,0.008928572
6690,SABMILLER,20/04/2010,SABMILLER,20/04/2010,0.411151025,0.136363636,0.608695652,0.488372093,0.406593407,0.415730337,0.463636364,0.022222222,0.511111111,0.666666667,0.568181818,0.55
7730,TESCO,20/04/2010,TESCO,20/04/2010,0.630733087,0.377192982,0.782068966,0.616842105,0.688442211,0.689119171,0.453657088,0.100013964,0.608512,0.305675313,0.633645215,0.620438948
639,AUTONOMY CORP. DEAD - 14/11/11,21/04/2010,AUTONOMY CORP. DEAD - 14/11/11,21/04/2010,0.401438401,0.043478261,0.587939698,-0.008695652,0.696969697,0.6875,0.619505495,0.282051282,0.732142857,0.083333334,1,1
1067,BHP BILLITON,21/04/2010,BHP BILLITON,21/04/2010,0.281229512,0.054545455,0.328431373,0.073170732,0.475,0.475,0.304756729,-0.121739131,0.371428572,0.3125,0.489130435,0.472463769
3474,GAME GROUP DEAD - 03/04/12,21/04/2010,GAME GROUP DEAD - 03/04/12,21/04/2010,0.369242127,0.208888889,0.666666667,0.330882353,0.327272727,0.3125,-0.014836408,0.083333334,0.377777778,-0.3125,-0.098550725,-0.124242425
5098,MEGGITT,21/04/2010,MEGGITT,21/04/2010,0.385541126,-0.25,0.95,0.6,0.318181818,0.30952381,0.833333333,0.5,0.666666667,1,1,1
6691,SABMILLER,21/04/2010,SABMILLER,21/04/2010,-0.333333333,0.333333333,1,-1,-1,-1,0.327853299,0.062238905,0.563712758,0.329616713,0.34735146,0.33634666
1319,BP,22/04/2010,BP,22/04/2010,-0.02858191,-0.4,0.465346535,0.075268817,-0.172413793,-0.111111111,-0.021435046,-0.337837838,0.35,-0.441176471,0.166666667,0.155172414
3135,ESSENTRA PLC,22/04/2010,ESSENTRA PLC,22/04/2010,0.87027027,1,1,1,0.675675676,0.675675676,0.720261438,0.777777778,1,1,0.411764706,0.411764706
3998,HMV GROUP DEAD - 17/01/13,22/04/2010,HMV GROUP DEAD - 17/01/13,22/04/2010,0.688400871,0.12,0.925925926,0.866666667,0.764705882,0.764705882,0.471038961,0.090909091,0.75,0.466666667,0.523809524,0.523809524
4175,IMI,22/04/2010,IMI,22/04/2010,0.631731954,0.757575758,0.512195122,0.714285714,0.587301587,0.587301587,0.769122807,0.666666667,0.6,1,0.789473684,0.789473684
5839,PERSIMMON,22/04/2010,PERSIMMON,22/04/2010,0.768739496,0.714285714,0.6,1,0.764705882,0.764705882,0.633157627,0.607142857,0.560606061,0.9,0.549019608,0.549019608
6041,PUNCH TAVERNS,22/04/2010,PUNCH TAVERNS,22/04/2010,0.351993104,0.115879828,0.641791045,0.271255061,0.358490566,0.37254902,0.100643805,-0.105982906,0.434848485,0.29896007,-0.059565217,-0.065041408
6143,RANK GROUP,22/04/2010,RANK GROUP,22/04/2010,0.471995352,0.066666667,0.810810811,0.912280702,0.286885246,0.283333334,0.604276279,0.282828283,0.645833334,0.735576923,0.678571429,0.678571429
7333,SPORTS DIRECT INTL.,22/04/2010,SPORTS DIRECT INTL.,22/04/2010,0.654615384,0.75,0.538461538,0.6,0.692307692,0.692307692,0.892857143,0.75,1,1,0.857142857,0.857142857
8522,WH SMITH,22/04/2010,WH SMITH,22/04/2010,0.372426465,0.339130435,0.637681159,0.214285714,0.321637427,0.34939759,0.393017303,0.196969697,0.754901961,0.313131313,0.350041771,0.350041771
3634,GLAXOSMITHKLINE,23/04/2010,GLAXOSMITHKLINE,23/04/2010,0.603971359,0.47826087,0.736842105,0.578947368,0.612903226,0.612903226,0.2,-1,1,1,0,0
2178,CARPHONE WHSE.GP.,26/04/2010,CARPHONE WHSE.GP.,26/04/2010,0.798554532,0.692307692,0.838383838,0.75308642,0.857142857,0.851851852,0.885975765,0.800569801,0.960784314,0.948717949,0.859903381,0.859903381
2295,COALFIELD RESOURCES,26/04/2010,COALFIELD RESOURCES,26/04/2010,0.272174555,-0.029411765,0.324840764,-0.12,0.594202899,0.591240876,-0.035574229,-0.333333333,0.285714286,-0.071428571,-0.058823529,0
6202,REDROW,26/04/2010,REDROW,26/04/2010,0.710714286,0.5,0.714285714,1,0.625,0.714285714,0.493939394,0,0.636363636,1,0.333333333,0.5
405,ARM HOLDINGS,27/04/2010,ARM HOLDINGS,27/04/2010,0.449918527,0.03030303,0.619047619,0.4,0.586206897,0.614035088,0.528525233,0.2875,0.65134804,0.546875,0.559738114,0.597165014
1320,BP,27/04/2010,BP,27/04/2010,0.17438054,-0.074091787,0.573721633,0.052594391,0.159839231,0.159839231,0.429847501,0.072305541,0.535723018,0.179512007,0.689356675,0.672340262
1676,BROWN (N) GROUP,27/04/2010,BROWN (N) GROUP,27/04/2010,0.587871334,0.422818792,0.671532847,0.54368932,0.642585551,0.658730159,0.283535207,-0.428571429,0.4,0.411764706,0.517241379,0.517241379
3542,GKN,27/04/2010,GKN,27/04/2010,0.278238825,-0.090909091,0.368421053,-0.037037037,0.56097561,0.58974359,0.408711624,0.181818182,0.405042017,0.238095238,0.615975423,0.602627258
4248,IMPERIAL TOBACCO GP.,27/04/2010,IMPERIAL TOBACCO GP.,27/04/2010,0.566496752,0.365034965,0.842818428,0.325838264,0.66,0.638792102,0.628611111,0.5,0.666666667,0.6875,0.644444444,0.644444444
4390,INTL.FERRO METALS,27/04/2010,INTL.FERRO METALS,27/04/2010,0.620591,0.684210526,0.793103448,0.692307692,0.466666667,0.466666667,0.192307692,0,0.5,0,0.230769231,0.230769231
4805,LAIRD,27/04/2010,LAIRD,27/04/2010,0.36045066,0.115384616,0.363636364,0.777777778,0.272727273,0.272727273,0.438655462,0.333333333,0.764705882,0.428571429,0.333333333,0.333333333
4810,LAMPRELL,27/04/2010,LAMPRELL,27/04/2010,0.905555556,0.777777778,1,0.75,1,1,0.766666667,0.5,1,0.333333333,1,1
5982,PREMIER FOODS,27/04/2010,PREMIER FOODS,27/04/2010,0.221120065,-0.118644068,0.516129032,0.523809524,0.098591549,0.085714286,0.064242424,0.111111111,0.555555556,0.2,-0.272727273,-0.272727273
6174,RECKITT BENCKISER GROUP,27/04/2010,RECKITT BENCKISER GROUP,27/04/2010,0.633274093,0.264705882,0.690322581,0.698630137,0.75,0.762711864,0.277570776,-0.076190476,0.270308123,0.268602541,0.470588236,0.454545455
15,888 HOLDINGS,28/04/2010,888 HOLDINGS,28/04/2010,0.32675843,0.294117647,0.76744186,0.230769231,0.170731707,0.170731707,-0.207365967,-0.230769231,0.090909091,-0.2,-0.363636364,-0.333333333
1540,BRITISH AMERICAN TOBACCO,28/04/2010,BRITISH AMERICAN TOBACCO,28/04/2010,0.325549395,0.029882155,0.545183291,0.317152104,0.370963365,0.364566059,-0.000779221,-0.418181818,0.30952381,0.171428572,-0.033333334,-0.033333334
2117,CARPETRIGHT,28/04/2010,CARPETRIGHT,28/04/2010,0.187828283,-0.333333333,0.4,0.636363636,0.111111111,0.125,0.103466475,-0.398478274,0.267350109,0.236067376,0.204059829,0.208333333
2502,CRODA INTERNATIONAL,28/04/2010,CRODA INTERNATIONAL,28/04/2010,0.405012531,-0.368421053,0.857142857,0.536842106,0.504761905,0.494736842,0.42010101,-0.2,0.5,0.272727273,0.777777778,0.75
3635,GLAXOSMITHKLINE,28/04/2010,GLAXOSMITHKLINE,28/04/2010,0.435697496,-0.122222222,0.721804511,0.388235294,0.596330275,0.594339623,0.436135437,0.149523809,0.512257917,0.325252525,0.59995872,0.593684211
3723,GREENE KING,28/04/2010,GREENE KING,28/04/2010,0.623534413,0.5,0.875,0.684210526,0.538461538,0.52,0.344955668,0.060606061,0.624338624,0.674603175,0.192337461,0.172893017
4041,HOME RETAIL GROUP,28/04/2010,HOME RETAIL GROUP,28/04/2010,0.263766796,0.084795322,0.599822005,0.299444282,0.168956044,0.165816327,-0.176549354,-0.590299278,0.281228433,-0.309782609,-0.135016835,-0.128876484
6496,ROLLS-ROYCE HOLDINGS,28/04/2010,ROLLS-ROYCE HOLDINGS,28/04/2010,0.810321924,0.473684211,0.818181818,0.916666667,0.923076923,0.92,0.351071428,-0.1875,0.619047619,0.266666667,0.533333333,0.523809524
6575,ROYAL DUTCH SHELL A(LON),28/04/2010,ROYAL DUTCH SHELL A(LON),28/04/2010,0.420370506,0.018932875,0.782932692,0.370656371,0.487022901,0.442307693,0.479442668,0.115010375,0.509228207,0.40643739,0.68741675,0.679120617
7435,STAGECOACH GROUP,28/04/2010,STAGECOACH GROUP,28/04/2010,0.463131313,0.454545455,0.444444444,0.75,0.333333333,0.333333333,0.693939394,0.5,0.636363636,1,0.666666667,0.666666667
586,ASTRAZENECA,29/04/2010,ASTRAZENECA,29/04/2010,0.035242856,-0.608534545,0.542444449,-0.022205062,0.131065934,0.133443503,0.477274396,0.087790906,0.476105169,0.531537176,0.649255326,0.641683401
3999,HMV GROUP DEAD - 17/01/13,29/04/2010,HMV GROUP DEAD - 17/01/13,29/04/2010,0.450187683,0.363636364,0.52,0.935483871,0.25,0.181818182,-0.106053595,-0.293944099,0.21219716,0.004164824,-0.235599024,-0.217086835
5766,PENDRAGON,29/04/2010,PENDRAGON,29/04/2010,0.793895537,0.862068966,0.923076923,0.571428571,0.806451613,0.806451613,0.746320346,0.714285715,0.863636364,0.714285715,0.706060606,0.733333334
7018,SHIRE,29/04/2010,SHIRE,29/04/2010,0.376830911,0.016529868,0.479747652,0.160547842,0.6,0.627329193,-0.1123422,-0.501165501,-0.092948718,-0.413675214,0.223039216,0.223039216
7617,TAYLOR WIMPEY,29/04/2010,TAYLOR WIMPEY,29/04/2010,0.383046719,0.2,0.429824561,0.507936508,0.392857143,0.384615385,0.442271062,0,0.285714286,0.5,0.733333333,0.692307692
8117,UNILEVER (UK),29/04/2010,UNILEVER (UK),29/04/2010,0.509231463,0.134502924,0.619402985,0.541401274,0.619565217,0.631284916,0.513342808,0.521474109,0.251870517,0.517913832,0.63846517,0.636990413
8618,WILLIAM HILL,29/04/2010,WILLIAM HILL,29/04/2010,0.433091606,0.526315789,0.472868217,0.014925373,0.56043956,0.590909091,0.413818861,0.428571429,0.529411765,0,0.555555556,0.555555556
